052540050,052538768,4
052540050,062345589,6
052540050,053325787,8
052540050,052834779,6
052540050,052869076,8
052540050,062316618,10
052540050,053815066,6
052540050,062080884,6
052540050,062321032,6
052540050,061798877,4
052540050,052604777,6
052540050,053587282,5
052540050,062803331,4
052540050,053076892,5
052540050,061867367,6
052540050,062270344,5
052540050,062593086,5
052540050,053073075,4
052540050,062310343,3
052540050,053584872,6
052540050,062297376,4
052540050,062382829,9
052540050,053269514,5
052540050,062635819,4
052540050,053340547,5
052540050,061770862,6
062104553,052837341,5
062104553,062092370,3
062104553,053564594,5
062104553,062106014,10
062104553,053575061,7
062104553,061829027,5
062104553,052571876,7
062104553,052343097,5
062104553,062366594,7
062104553,062796596,5
062104553,062597547,5
062104553,062111620,7
062104553,061799097,5
062295603,062517053,6
062295603,062594861,4
062295603,053119593,6
062295603,062576889,4
062295603,053515022,5
062295603,053097608,5
062295603,052802530,5
062295603,062783627,9
062295603,062351022,5
062295603,061841285,7
053261370,062306860,4
053261370,052527029,2
053261370,062339565,4
053261370,052862003,6
053261370,053616544,4
053261370,056278278,2
053261370,062376350,4
053307053,062322866,14
053307053,062321032,8
053307053,062291590,9
053307053,062576889,7
053307053,052841840,8
053307053,062782572,7
053307053,053326119,8
053307053,061794525,11
053307053,062317779,10
053307053,062319625,14
053307053,062377267,7
053307053,062056122,9
053307053,062788324,6
053307053,062313562,10
053307053,062635819,6
062363842,062310801,8
062363842,053778512,6
062363842,061798877,4
062363842,062092876,4
062363842,062290852,6
062363842,053587282,3
062363842,062092026,2
062363842,056012337,5
062363842,062780839,3
062363842,052599012,8
062363842,053364366,4
062363842,062081822,3
062363842,062774603,6
062363842,062298542,4
062363842,062328562,6
053359809,052863103,4
053359809,062582618,6
053359809,062630555,4
053359809,062782572,5
053359809,061867367,5
053359809,061805111,5
053359809,062539603,8
053359809,062338617,8
053359809,062535361,5
062375853,062345589,2
062375853,052788821,4
062375853,052612307,6
062375853,053326119,3
062375853,062317779,5
062375853,062270107,4
062375853,053364366,4
062375853,062081822,3
062375853,053314577,4
062375853,062359351,3
062375853,053257071,7
062375853,062786291,4
062375853,062780798,6
062375853,062310317,6
062375853,062303278,3
062376350,052869076,4
062376350,053815066,5
062376350,062300782,2
062376350,062306860,5
062376350,053584872,6
062376350,053616032,6
062376350,062339565,6
062376350,053269514,5
062376350,053261370,4
062376350,052596049,5
062376350,061866534,4
062376350,052862003,7
062376350,053616544,5
062635819,062316618,4
062635819,062322866,6
062635819,062291590,5
062635819,053587282,5
062635819,053575061,2
062635819,062317779,6
062635819,062319625,6
062635819,062270344,5
062635819,062056122,8
062635819,052540050,4
062635819,053307053,6
062635819,062313562,9
062635819,052627308,2
062635819,061770862,6
062601292,062574330,3
062601292,053783843,3
062601292,053269323,3
062601292,052605521,3
052783050,053325787,6
052783050,053778512,3
052783050,062364107,4
052783050,052604777,7
052783050,062348595,9
052783050,053076892,9
052783050,061888378,10
052783050,062125273,3
052783050,053088816,12
052783050,062342363,6
052783050,053264331,4
052783050,052531860,6
052783050,062081870,8
052783050,062056609,10
052783050,062328562,3
052783050,053527126,10
062313562,062345589,5
062313562,062322866,10
062313562,062321032,10
062313562,062291590,5
062313562,052841840,8
062313562,053587282,6
062313562,053326119,12
062313562,061794525,8
062313562,062317779,10
062313562,062319625,10
062313562,062322888,4
062313562,062270344,6
062313562,052599012,4
062313562,062056122,11
062313562,053307053,10
062313562,062635819,9
062313562,061770862,6
061866534,062316618,2
061866534,053815066,4
061866534,061867367,2
061866534,053584872,4
061866534,053616032,4
061866534,053269514,4
061866534,062376350,4
061866534,061770862,2
053257071,062536339,6
053257071,053515022,8
053257071,053783093,1
053257071,062332871,2
053257071,052612307,8
053257071,062308519,6
053257071,062270107,3
053257071,053364366,4
053257071,062374844,6
053257071,062375853,7
053257071,062786291,4
053257071,062780798,9
053257071,062303278,3
053257071,062310317,7
053257071,061841285,2
062338617,052863103,4
062338617,062582618,6
062338617,062630555,4
062338617,062782572,5
062338617,061867367,5
062338617,061805111,5
062338617,062539603,8
062338617,053359809,8
062338617,062535361,5
053031821,055546381,4
053031821,052862787,4
053031821,052527029,4
053031821,056278278,4
053031821,053615608,4
052862003,055546381,8
052862003,062306860,5
052862003,062593086,5
052862003,053584872,7
052862003,052862787,7
052862003,062064791,6
052862003,062770790,5
052862003,053616032,9
052862003,062314267,5
052862003,052527029,6
052862003,062339565,5
052862003,053261370,6
052862003,062376350,7
052862003,052596049,4
052862003,053616544,5
052862003,056278278,4
052862003,062353601,5
052862003,062373048,7
052862003,062869120,9
052862003,062372614,5
062310317,061879004,6
062310317,053119593,7
062310317,062536339,9
062310317,052788821,11
062310317,053515022,6
062310317,062782572,7
062310317,052612307,12
062310317,053575061,6
062310317,062317779,4
062310317,062308519,14
062310317,053003012,6
062310317,053314577,4
062310317,062068265,6
062310317,062374844,14
062310317,062788324,6
062310317,062375853,6
062310317,053257071,7
062310317,062780798,7
052803365,053516324,0
053527126,053325787,6
053527126,052604777,5
053527126,062348595,6
053527126,053076892,9
053527126,061888378,10
053527126,053088816,10
053527126,062342363,6
053527126,052531860,6
053527126,052783050,10
053527126,062081870,8
053527126,062056609,8
061799097,062092370,3
061799097,052625528,2
061799097,062576889,5
061799097,062782572,5
061799097,053575061,9
061799097,061794525,5
061799097,062377267,5
061799097,052571876,5
061799097,062366594,6
061799097,062111620,6
061799097,062104553,5
061799097,052627308,4
062372614,062593086,5
062372614,053584872,5
062372614,062770790,5
062372614,052862003,5
062372614,062353601,5
062372614,062869120,5
052817780,052862603,2
052817780,062270107,2
052817780,062081822,1
052817780,062359351,3
052605521,062576889,2
052605521,062377267,1
052605521,062574330,4
052605521,053019121,1
052605521,053783843,4
052605521,062601292,3
052605521,053269323,3
052596049,053015336,4
052596049,062344786,4
052596049,062278058,4
052596049,055567108,1
052596049,062300782,2
052596049,062283316,5
052596049,062306860,4
052596049,062343105,5
052596049,062780046,3
052596049,062339565,5
052596049,062304043,1
052596049,062376350,5
052596049,052862003,4
052596049,062327512,3
052596049,053616544,4
062351022,062517053,5
062351022,053515022,5
062351022,052802530,5
062351022,062783627,5
062351022,062295603,5
062351022,061841285,5
062780798,062536339,6
062780798,062092876,4
062780798,053515022,6
062780798,052612307,7
062780798,056012337,4
062780798,062308519,6
062780798,062270107,3
062780798,053364366,6
062780798,062374844,6
062780798,062336070,4
062780798,062359351,2
062780798,062375853,6
062780798,053257071,9
062780798,062310317,7
062780798,062298542,4
056278278,055546381,5
056278278,052862787,5
056278278,052527029,6
056278278,053261370,2
056278278,053031821,4
056278278,052862003,4
056278278,053615608,4
061770862,062316618,6
061770862,062321032,4
061770862,053587282,5
061770862,061867367,3
061770862,062322888,3
061770862,062270344,5
061770862,062056122,4
061770862,052540050,6
061770862,062635819,6
061770862,062313562,6
061770862,061866534,2
062081870,062348595,6
062081870,053076892,8
062081870,061888378,8
062081870,053088816,8
062081870,062342363,6
062081870,052531860,6
062081870,052783050,8
062081870,053527126,8
062081870,062056609,6
052627308,052625528,2
052627308,052571340,2
052627308,062585355,4
052627308,062784855,4
052627308,053575061,5
052627308,052571876,7
052627308,062056122,3
052627308,062304043,6
052627308,062111620,7
052627308,062635819,2
052627308,061799097,4
062869120,052834779,4
062869120,052869076,9
062869120,053815066,6
062869120,055546381,4
062869120,052604777,6
062869120,053076892,4
062869120,062593086,6
062869120,062045610,4
062869120,053584872,8
062869120,062064791,8
062869120,062770790,5
062869120,053616032,7
062869120,053114074,7
062869120,052862003,9
062869120,062372614,5
062869120,062353601,5
062869120,062373048,5
053269323,062517053,4
053269323,062324852,4
053269323,053119593,5
053269323,062574330,3
053269323,053097608,3
053269323,062783627,5
053269323,053783843,4
053269323,062601292,3
053269323,052605521,3
053269323,061841285,4
062535361,052863103,4
062535361,062582618,4
062535361,062630555,4
062535361,053019121,2
062535361,062539603,6
062535361,053359809,5
062535361,062338617,5
062373048,052850600,15
062373048,062364107,16
062373048,062372002,11
062373048,062309281,8
062373048,055546381,15
062373048,052624876,5
062373048,052604777,7
062373048,052862787,11
062373048,062064791,15
062373048,053616032,12
062373048,062314267,8
062373048,053536799,11
062373048,052527029,7
062373048,053264331,8
062373048,062070581,6
062373048,056006892,7
062373048,062085819,8
062373048,053571570,7
062373048,052862003,7
062373048,062869120,5
062373048,053615608,13
062298542,062310801,4
062298542,062092876,6
062298542,056012337,6
062298542,053364366,6
062298542,062336070,4
062298542,062363842,4
062298542,062780798,4
062353601,062593086,5
062353601,053584872,5
062353601,062770790,5
062353601,052862003,5
062353601,062372614,5
062353601,062869120,5
053318382,052850600,3
053318382,053525573,3
053318382,062372002,3
053318382,053045623,3
062056609,053325787,6
062056609,062364107,4
062056609,052604777,7
062056609,053076892,7
062056609,061888378,8
062056609,053088816,10
062056609,062342363,6
062056609,053264331,4
062056609,052783050,10
062056609,053527126,8
062056609,062081870,6
062786291,062270107,2
062786291,053364366,3
062786291,062375853,4
062786291,053257071,4
062786291,062303278,3
062327512,062344786,3
062327512,062283316,3
062327512,062343105,3
062327512,052596049,3
053616544,062306860,5
053616544,062339565,5
053616544,053261370,4
053616544,062376350,5
053616544,052862003,5
053616544,052596049,4
053340547,052869076,6
053340547,053815066,6
053340547,062321032,6
053340547,053584872,7
053340547,053616032,4
053340547,053269514,6
053340547,062111620,2
053340547,052540050,5
053615608,052850600,12
053615608,062364107,12
053615608,062372002,8
053615608,055546381,16
053615608,052862787,13
053615608,062064791,10
053615608,053616032,11
053615608,062314267,8
053615608,053360542,7
053615608,053536799,12
053615608,052527029,8
053615608,062070581,6
053615608,056006892,7
053615608,053571570,7
053615608,053031821,4
053615608,056278278,4
053615608,062373048,13
061841285,062517053,7
061841285,053119593,5
061841285,053515022,7
061841285,062332871,2
061841285,053097608,4
061841285,052802530,5
061841285,062783627,8
061841285,062295603,7
061841285,053257071,2
061841285,062351022,5
061841285,053269323,4
053516324,062344786,1
053516324,062780046,1
053516324,052803365,0
062303278,053364366,3
062303278,062375853,3
062303278,053257071,3
062303278,062786291,3
062328562,053778512,9
062328562,061798877,4
062328562,062290852,7
062328562,062348595,7
062328562,056012337,1
062328562,062125273,7
062328562,052599012,8
062328562,062838285,6
062328562,062774603,8
062328562,062363842,6
062328562,052783050,3
